年月,地區,信用卡產業別,性別,年齡層,信用卡交易筆數,信用卡交易金額[新臺幣]
202005,臺灣,百貨,2,70(含)-75歲,44244,136483261
202005,臺灣,百貨,2,75(含)-80歲,12920,44455017
202005,臺灣,百貨,2,80(含)歲以上,9575,32272843
202005,臺灣,其他,2,未滿20歲,54952,32667676
202005,臺灣,其他,2,20(含)-25歲,891645,945662290
202005,臺灣,其他,2,25(含)-30歲,2057533,3176443955
202005,臺灣,其他,2,30(含)-35歲,2359450,4368684469
202005,臺灣,其他,2,35(含)-40歲,2802980,6331608095
202005,臺灣,其他,2,40(含)-45歲,2676859,7645273519
202005,臺灣,其他,2,45(含)-50歲,2078861,7646648121
202005,臺灣,其他,2,50(含)-55歲,1664012,7712147627
202005,臺灣,其他,2,55(含)-60歲,1102866,6791042698
202005,臺灣,其他,2,60(含)-65歲,621098,4811215197
202005,臺灣,其他,2,65(含)-70歲,298170,2806818797
202005,臺灣,其他,2,70(含)-75歲,93490,1372452129
202005,臺灣,其他,2,75(含)-80歲,26149,412540691
202005,臺灣,其他,2,80(含)歲以上,27792,251094979
202006,臺灣,食,2,未滿20歲,44340,17525818
202006,臺灣,食,2,20(含)-25歲,705971,403691099
202006,臺灣,食,2,25(含)-30歲,1768025,1142416157
202006,臺灣,食,2,30(含)-35歲,2020897,1530253316
202006,臺灣,食,2,35(含)-40歲,2554629,2088335557
202006,臺灣,食,2,40(含)-45歲,2638340,2360874233
202006,臺灣,食,2,45(含)-50歲,2148053,2142462839
202006,臺灣,食,2,50(含)-55歲,1754658,1898242007
202006,臺灣,食,2,55(含)-60歲,1274283,1434086979
202006,臺灣,食,2,60(含)-65歲,823417,945042863
202006,臺灣,食,2,65(含)-70歲,490611,542362249
202006,臺灣,食,2,70(含)-75歲,181206,200411365
202006,臺灣,食,2,75(含)-80歲,54452,63540658
202006,臺灣,食,2,80(含)歲以上,24638,32161245
202006,臺灣,衣,2,未滿20歲,7558,9746620
202006,臺灣,衣,2,20(含)-25歲,113604,179578039
202006,臺灣,衣,2,25(含)-30歲,261475,481740396
202006,臺灣,衣,2,30(含)-35歲,309643,604313177
202006,臺灣,衣,2,35(含)-40歲,349590,720328397
202006,臺灣,衣,2,40(含)-45歲,292695,643987823
202006,臺灣,衣,2,45(含)-50歲,211121,509553052
202006,臺灣,衣,2,50(含)-55歲,160618,440170243
202006,臺灣,衣,2,55(含)-60歲,106891,319333821
202006,臺灣,衣,2,60(含)-65歲,61616,196927541
202006,臺灣,衣,2,65(含)-70歲,31563,104321131
202006,臺灣,衣,2,70(含)-75歲,9858,32583133
202006,臺灣,衣,2,75(含)-80歲,2749,9807195
202006,臺灣,衣,2,80(含)歲以上,2197,8265281
202006,臺灣,住,2,未滿20歲,5118,8869398
202006,臺灣,住,2,20(含)-25歲,86470,181026935
202006,臺灣,住,2,25(含)-30歲,206387,524534775
202006,臺灣,住,2,30(含)-35歲,239555,669865389
202006,臺灣,住,2,35(含)-40歲,283024,878895658
202006,臺灣,住,2,40(含)-45歲,258420,957940562
202006,臺灣,住,2,45(含)-50歲,196662,862381864
202006,臺灣,住,2,50(含)-55歲,166105,792238663
202006,臺灣,住,2,55(含)-60歲,119601,586566143
202006,臺灣,住,2,60(含)-65歲,73029,376808535
202006,臺灣,住,2,65(含)-70歲,39571,188745866
202006,臺灣,住,2,70(含)-75歲,13903,67643935
202006,臺灣,住,2,75(含)-80歲,4102,18996371
202006,臺灣,住,2,80(含)歲以上,2599,13356641
202006,臺灣,行,2,未滿20歲,33220,14932058
202006,臺灣,行,2,20(含)-25歲,393242,211804426
202006,臺灣,行,2,25(含)-30歲,718105,456677824
202006,臺灣,行,2,30(含)-35歲,750412,516317079
202006,臺灣,行,2,35(含)-40歲,843657,623878628
202006,臺灣,行,2,40(含)-45歲,832524,681440877
202006,臺灣,行,2,45(含)-50歲,694735,594774649
202006,臺灣,行,2,50(含)-55歲,586114,519119374
202006,臺灣,行,2,55(含)-60歲,403493,346817403
202006,臺灣,行,2,60(含)-65歲,231098,195664649
202006,臺灣,行,2,65(含)-70歲,110509,86496046
202006,臺灣,行,2,70(含)-75歲,31801,23203039
202006,臺灣,行,2,75(含)-80歲,7965,5960886
202006,臺灣,行,2,80(含)歲以上,4087,4154403
202006,臺灣,文教康樂,2,未滿20歲,17852,20081989
202006,臺灣,文教康樂,2,20(含)-25歲,214546,351038501
202006,臺灣,文教康樂,2,25(含)-30歲,453258,849653653
202006,臺灣,文教康樂,2,30(含)-35歲,461669,909874299
202006,臺灣,文教康樂,2,35(含)-40歲,535258,1134826872
202006,臺灣,文教康樂,2,40(含)-45歲,514840,1306563738
202006,臺灣,文教康樂,2,45(含)-50歲,381740,1074871683
202006,臺灣,文教康樂,2,50(含)-55歲,280828,827819734
202006,臺灣,文教康樂,2,55(含)-60歲,173661,518715548
202006,臺灣,文教康樂,2,60(含)-65歲,92376,288299855
202006,臺灣,文教康樂,2,65(含)-70歲,46186,160527509
202006,臺灣,文教康樂,2,70(含)-75歲,15384,57939184
202006,臺灣,文教康樂,2,75(含)-80歲,4065,20070707
202006,臺灣,文教康樂,2,80(含)歲以上,3663,16078316
202006,臺灣,百貨,2,未滿20歲,14687,21841472
202006,臺灣,百貨,2,20(含)-25歲,234298,447461656
202006,臺灣,百貨,2,25(含)-30歲,551181,1181727675
202006,臺灣,百貨,2,30(含)-35歲,649778,1472292270
202006,臺灣,百貨,2,35(含)-40歲,840428,1824305514
202006,臺灣,百貨,2,40(含)-45歲,879138,1991035349
202006,臺灣,百貨,2,45(含)-50歲,742197,1875472832
202006,臺灣,百貨,2,50(含)-55歲,606096,1720863623
202006,臺灣,百貨,2,55(含)-60歲,408699,1150194882
202006,臺灣,百貨,2,60(含)-65歲,245740,696667581
202006,臺灣,百貨,2,65(含)-70歲,134377,369214770
202006,臺灣,百貨,2,70(含)-75歲,47587,142166050
202006,臺灣,百貨,2,75(含)-80歲,13780,43726528
202006,臺灣,百貨,2,80(含)歲以上,8626,26072268
202006,臺灣,其他,2,未滿20歲,61948,37210433
202006,臺灣,其他,2,20(含)-25歲,933563,1000830584
202006,臺灣,其他,2,25(含)-30歲,2088191,3427254353
202006,臺灣,其他,2,30(含)-35歲,2389837,5218465644
202006,臺灣,其他,2,35(含)-40歲,2837363,7880374469
202006,臺灣,其他,2,40(含)-45歲,2745080,10820005271
202006,臺灣,其他,2,45(含)-50歲,2150068,12263157114
202006,臺灣,其他,2,50(含)-55歲,1732783,13075520935
202006,臺灣,其他,2,55(含)-60歲,1154500,12107844149
202006,臺灣,其他,2,60(含)-65歲,651875,8613897162
202006,臺灣,其他,2,65(含)-70歲,312885,5994999611
202006,臺灣,其他,2,70(含)-75歲,97037,2354408214
202006,臺灣,其他,2,75(含)-80歲,26980,610444798
202006,臺灣,其他,2,80(含)歲以上,22532,456036624
202007,臺灣,食,2,未滿20歲,53269,23402831
202007,臺灣,食,2,20(含)-25歲,838516,460055458
202007,臺灣,食,2,25(含)-30歲,2112998,1301754735
202007,臺灣,食,2,30(含)-35歲,2397443,1736168074
202007,臺灣,食,2,35(含)-40歲,3037596,2386023389
202007,臺灣,食,2,40(含)-45歲,3148384,2714680431
202007,臺灣,食,2,45(含)-50歲,2542075,2441213042
202007,臺灣,食,2,50(含)-55歲,2042207,2158600987
202007,臺灣,食,2,55(含)-60歲,1443878,1597808912
202007,臺灣,食,2,60(含)-65歲,927009,1038532841
202007,臺灣,食,2,65(含)-70歲,534177,591346363
202007,臺灣,食,2,70(含)-75歲,196186,218482702
202007,臺灣,食,2,75(含)-80歲,58448,70624728
202007,臺灣,食,2,80(含)歲以上,26985,35385659
202007,臺灣,衣,2,未滿20歲,9820,12799105
202007,臺灣,衣,2,20(含)-25歲,120504,187456935
202007,臺灣,衣,2,25(含)-30歲,263478,486869887
202007,臺灣,衣,2,30(含)-35歲,312771,611575360
202007,臺灣,衣,2,35(含)-40歲,351957,716733325
202007,臺灣,衣,2,40(含)-45歲,298396,651202025
202007,臺灣,衣,2,45(含)-50歲,215714,527638653
202007,臺灣,衣,2,50(含)-55歲,167460,464942618
202007,臺灣,衣,2,55(含)-60歲,111732,346137231
202007,臺灣,衣,2,60(含)-65歲,66273,218396065
202007,臺灣,衣,2,65(含)-70歲,34066,111924069
202007,臺灣,衣,2,70(含)-75歲,10939,39259173
202007,臺灣,衣,2,75(含)-80歲,2994,10815242
202007,臺灣,衣,2,80(含)歲以上,2327,10499135
202007,臺灣,住,2,未滿20歲,7791,14234994
202007,臺灣,住,2,20(含)-25歲,101668,210528516
202007,臺灣,住,2,25(含)-30歲,221504,584338186
202007,臺灣,住,2,30(含)-35歲,259785,779655825
202007,臺灣,住,2,35(含)-40歲,318503,1062117931
202007,臺灣,住,2,40(含)-45歲,313340,1266872270
202007,臺灣,住,2,45(含)-50歲,246088,1169673036
202007,臺灣,住,2,50(含)-55歲,198260,1020933997
202007,臺灣,住,2,55(含)-60歲,134545,717913024
202007,臺灣,住,2,60(含)-65歲,81234,440877312
202007,臺灣,住,2,65(含)-70歲,44339,232354868
202007,臺灣,住,2,70(含)-75歲,15661,81152066
202007,臺灣,住,2,75(含)-80歲,4641,26297954
202007,臺灣,住,2,80(含)歲以上,2959,18395737
202007,臺灣,行,2,未滿20歲,38412,20194149
202007,臺灣,行,2,20(含)-25歲,462729,258702378
202007,臺灣,行,2,25(含)-30歲,847824,539943477
202007,臺灣,行,2,30(含)-35歲,899300,622406321
202007,臺灣,行,2,35(含)-40歲,1036947,766868764
202007,臺灣,行,2,40(含)-45歲,1035213,847016051
202007,臺灣,行,2,45(含)-50歲,856456,750534954
202007,臺灣,行,2,50(含)-55歲,707007,642977733
202007,臺灣,行,2,55(含)-60歲,485566,437863481
202007,臺灣,行,2,60(含)-65歲,280216,248883802
202007,臺灣,行,2,65(含)-70歲,134989,108824301
202007,臺灣,行,2,70(含)-75歲,39193,30687061
202007,臺灣,行,2,75(含)-80歲,9768,7552919
202007,臺灣,行,2,80(含)歲以上,5036,5540623
202007,臺灣,文教康樂,2,未滿20歲,24264,28331331
202007,臺灣,文教康樂,2,20(含)-25歲,273679,443215780
202007,臺灣,文教康樂,2,25(含)-30歲,547956,1021234755
202007,臺灣,文教康樂,2,30(含)-35歲,550777,1055643129
202007,臺灣,文教康樂,2,35(含)-40歲,650605,1351430799
202007,臺灣,文教康樂,2,40(含)-45歲,638608,1541652405
202007,臺灣,文教康樂,2,45(含)-50歲,465002,1311416649
202007,臺灣,文教康樂,2,50(含)-55歲,335358,1014260992
202007,臺灣,文教康樂,2,55(含)-60歲,204338,648952102
202007,臺灣,文教康樂,2,60(含)-65歲,109662,360365390
202007,臺灣,文教康樂,2,65(含)-70歲,55358,193303756
202007,臺灣,文教康樂,2,70(含)-75歲,18164,71666137
202007,臺灣,文教康樂,2,75(含)-80歲,4908,19436068
202007,臺灣,文教康樂,2,80(含)歲以上,4202,19299313
202007,臺灣,百貨,2,未滿20歲,20938,30791494
202007,臺灣,百貨,2,20(含)-25歲,269826,512424816
202007,臺灣,百貨,2,25(含)-30歲,593309,1302311807
202007,臺灣,百貨,2,30(含)-35歲,692272,1619467176
202007,臺灣,百貨,2,35(含)-40歲,914120,2044705789
202007,臺灣,百貨,2,40(含)-45歲,971042,2274419905
202007,臺灣,百貨,2,45(含)-50歲,815023,2106110675
202007,臺灣,百貨,2,50(含)-55歲,665640,1888643668
202007,臺灣,百貨,2,55(含)-60歲,445865,1313890562
202007,臺灣,百貨,2,60(含)-65歲,270627,794146420
202007,臺灣,百貨,2,65(含)-70歲,150309,449478334
202007,臺灣,百貨,2,70(含)-75歲,52944,171635003
202007,臺灣,百貨,2,75(含)-80歲,15210,49541137
202007,臺灣,百貨,2,80(含)歲以上,9317,30007592
202007,臺灣,其他,2,未滿20歲,73213,57069486
202007,臺灣,其他,2,20(含)-25歲,1140738,1122228647
202007,臺灣,其他,2,25(含)-30歲,2553567,3437730508
202007,臺灣,其他,2,30(含)-35歲,2874103,4689898502
202007,臺灣,其他,2,35(含)-40歲,3380115,6673904915
202007,臺灣,其他,2,40(含)-45歲,3249633,8194094475
202007,臺灣,其他,2,45(含)-50歲,2504469,8090824746
202007,臺灣,其他,2,50(含)-55歲,1983639,8161308398
202007,臺灣,其他,2,55(含)-60歲,1301515,6902067300
202007,臺灣,其他,2,60(含)-65歲,728712,4979988321
202007,臺灣,其他,2,65(含)-70歲,350290,2963450493
202007,臺灣,其他,2,70(含)-75歲,111861,1258880590
202007,臺灣,其他,2,75(含)-80歲,30842,452994602
202007,臺灣,其他,2,80(含)歲以上,25189,189532516
202008,臺灣,食,2,未滿20歲,55689,25327070
202008,臺灣,食,2,20(含)-25歲,863882,506713124
202008,臺灣,食,2,25(含)-30歲,2175195,1428826887
202008,臺灣,食,2,30(含)-35歲,2434210,1877681497
202008,臺灣,食,2,35(含)-40歲,3037705,2518245924
202008,臺灣,食,2,40(含)-45歲,3152831,2912810154
202008,臺灣,食,2,45(含)-50歲,2584675,2692080105
202008,臺灣,食,2,50(含)-55歲,2111537,2402745852
202008,臺灣,食,2,55(含)-60歲,1498105,1789238673
202008,臺灣,食,2,60(含)-65歲,957183,1149403058
202008,臺灣,食,2,65(含)-70歲,547505,660227914
202008,臺灣,食,2,70(含)-75歲,199458,236215601
202008,臺灣,食,2,75(含)-80歲,58446,75384235
202008,臺灣,食,2,80(含)歲以上,27725,39796682
202008,臺灣,衣,2,未滿20歲,9611,12351617
202008,臺灣,衣,2,20(含)-25歲,117337,180786440
202008,臺灣,衣,2,25(含)-30歲,260632,472335869
202008,臺灣,衣,2,30(含)-35歲,303331,573118681
202008,臺灣,衣,2,35(含)-40歲,331049,651052148
202008,臺灣,衣,2,40(含)-45歲,281663,596884873
202008,臺灣,衣,2,45(含)-50歲,206754,485232481
202008,臺灣,衣,2,50(含)-55歲,158830,429010365
202008,臺灣,衣,2,55(含)-60歲,104876,317778358
202008,臺灣,衣,2,60(含)-65歲,61447,198430786
202008,臺灣,衣,2,65(含)-70歲,31855,105889986
202008,臺灣,衣,2,70(含)-75歲,10179,34093738
202008,臺灣,衣,2,75(含)-80歲,2726,9668448
202008,臺灣,衣,2,80(含)歲以上,2092,9418262
202008,臺灣,住,2,未滿20歲,8742,15691248
202008,臺灣,住,2,20(含)-25歲,104592,204187221
202008,臺灣,住,2,25(含)-30歲,234871,564579133
202008,臺灣,住,2,30(含)-35歲,269963,751759311
202008,臺灣,住,2,35(含)-40歲,331514,1020363150
202008,臺灣,住,2,40(含)-45歲,326006,1184244488
202008,臺灣,住,2,45(含)-50歲,257410,1087367542
202008,臺灣,住,2,50(含)-55歲,200766,925630139
202008,臺灣,住,2,55(含)-60歲,130629,647670542
202008,臺灣,住,2,60(含)-65歲,76398,390906551
202008,臺灣,住,2,65(含)-70歲,41312,195885426
202008,臺灣,住,2,70(含)-75歲,14786,68042959
202008,臺灣,住,2,75(含)-80歲,4172,20608180
202008,臺灣,住,2,80(含)歲以上,2800,14148354
202008,臺灣,行,2,未滿20歲,40459,20729496
202008,臺灣,行,2,20(含)-25歲,474237,261275284
202008,臺灣,行,2,25(含)-30歲,875705,542249973
202008,臺灣,行,2,30(含)-35歲,915609,617345891
202008,臺灣,行,2,35(含)-40歲,1054219,764861662
202008,臺灣,行,2,40(含)-45歲,1055605,838402150
202008,臺灣,行,2,45(含)-50歲,870788,730539194
202008,臺灣,行,2,50(含)-55歲,718037,635259038
202008,臺灣,行,2,55(含)-60歲,489936,423737400
202008,臺灣,行,2,60(含)-65歲,281397,246173907
202008,臺灣,行,2,65(含)-70歲,136184,107672413
202008,臺灣,行,2,70(含)-75歲,39769,31309231
202008,臺灣,行,2,75(含)-80歲,9668,7935459
202008,臺灣,行,2,80(含)歲以上,5043,5348115
202008,臺灣,文教康樂,2,未滿20歲,27340,33866501
202008,臺灣,文教康樂,2,20(含)-25歲,288706,456002963
202008,臺灣,文教康樂,2,25(含)-30歲,576638,1058094413
202008,臺灣,文教康樂,2,30(含)-35歲,575628,1111721317
202008,臺灣,文教康樂,2,35(含)-40歲,670833,1409670721
202008,臺灣,文教康樂,2,40(含)-45歲,672693,1992838102
202008,臺灣,文教康樂,2,45(含)-50歲,506971,2179397725
202008,臺灣,文教康樂,2,50(含)-55歲,365346,1623441645
202008,臺灣,文教康樂,2,55(含)-60歲,214102,799360810
202008,臺灣,文教康樂,2,60(含)-65歲,111922,387353354
202008,臺灣,文教康樂,2,65(含)-70歲,56508,206949425
202008,臺灣,文教康樂,2,70(含)-75歲,19066,74524742
202008,臺灣,文教康樂,2,75(含)-80歲,4852,22555248
202008,臺灣,文教康樂,2,80(含)歲以上,4357,25005600
202008,臺灣,百貨,2,未滿20歲,22415,33441472
202008,臺灣,百貨,2,20(含)-25歲,283278,525843271
202008,臺灣,百貨,2,25(含)-30歲,630456,1343342581
202008,臺灣,百貨,2,30(含)-35歲,727287,1590712440
202008,臺灣,百貨,2,35(含)-40歲,945559,1970930357
202008,臺灣,百貨,2,40(含)-45歲,1018893,2197276201
202008,臺灣,百貨,2,45(含)-50歲,856323,2010784932
202008,臺灣,百貨,2,50(含)-55歲,692813,1790070148
202008,臺灣,百貨,2,55(含)-60歲,452526,1215122955
202008,臺灣,百貨,2,60(含)-65歲,268876,718445942
202008,臺灣,百貨,2,65(含)-70歲,148016,390170605
202008,臺灣,百貨,2,70(含)-75歲,51992,146730628
202008,臺灣,百貨,2,75(含)-80歲,15043,43743326
202008,臺灣,百貨,2,80(含)歲以上,9301,30031192
202008,臺灣,其他,2,未滿20歲,75838,53027606
202008,臺灣,其他,2,20(含)-25歲,1131539,1076886727
202008,臺灣,其他,2,25(含)-30歲,2551650,3298818266
202008,臺灣,其他,2,30(含)-35歲,2867971,4506659917
202008,臺灣,其他,2,35(含)-40歲,3332421,6272258455
202008,臺灣,其他,2,40(含)-45歲,3199208,7692701099
202008,臺灣,其他,2,45(含)-50歲,2460942,7870980080
202008,臺灣,其他,2,50(含)-55歲,1960760,7985251010
202008,臺灣,其他,2,55(含)-60歲,1291249,6554926766
202008,臺灣,其他,2,60(含)-65歲,729788,4758100920
202008,臺灣,其他,2,65(含)-70歲,351100,2742787833
202008,臺灣,其他,2,70(含)-75歲,112306,982780991
202008,臺灣,其他,2,75(含)-80歲,29747,330870745
202008,臺灣,其他,2,80(含)歲以上,23493,237328317
202009,臺灣,食,2,未滿20歲,61666,25108429
202009,臺灣,食,2,20(含)-25歲,795838,455290232
202009,臺灣,食,2,25(含)-30歲,1936168,1265048721
202009,臺灣,食,2,30(含)-35歲,2167823,1706276715
202009,臺灣,食,2,35(含)-40歲,2679964,2268219977
202009,臺灣,食,2,40(含)-45歲,2755179,2587834219
202009,臺灣,食,2,45(含)-50歲,2222851,2337658399
202009,臺灣,食,2,50(含)-55歲,1841044,2113033716
202009,臺灣,食,2,55(含)-60歲,1328722,1622436396
202009,臺灣,食,2,60(含)-65歲,869622,1064581403
202009,臺灣,食,2,65(含)-70歲,512130,619952852
202009,臺灣,食,2,70(含)-75歲,191952,230496419
202009,臺灣,食,2,75(含)-80歲,54745,70223477
202009,臺灣,食,2,80(含)歲以上,26672,38634450
202009,臺灣,衣,2,未滿20歲,10696,14414747
202009,臺灣,衣,2,20(含)-25歲,113059,184193450
202009,臺灣,衣,2,25(含)-30歲,248132,487706649
202009,臺灣,衣,2,30(含)-35歲,289793,594046912
202009,臺灣,衣,2,35(含)-40歲,315655,677672487
202009,臺灣,衣,2,40(含)-45歲,257199,611324665
202009,臺灣,衣,2,45(含)-50歲,183625,493639642
202009,臺灣,衣,2,50(含)-55歲,146776,532129002
202009,臺灣,衣,2,55(含)-60歲,100230,365755048
202009,臺灣,衣,2,60(含)-65歲,60599,227268454
202009,臺灣,衣,2,65(含)-70歲,31639,121995649
202009,臺灣,衣,2,70(含)-75歲,10509,49236665
202009,臺灣,衣,2,75(含)-80歲,2738,12994668
202009,臺灣,衣,2,80(含)歲以上,2183,10354068
202009,臺灣,住,2,未滿20歲,10229,16329348
202009,臺灣,住,2,20(含)-25歲,99188,189607399
202009,臺灣,住,2,25(含)-30歲,214447,521030473
202009,臺灣,住,2,30(含)-35歲,249583,730592916
202009,臺灣,住,2,35(含)-40歲,289459,979193642
202009,臺灣,住,2,40(含)-45歲,259054,1006812514
202009,臺灣,住,2,45(含)-50歲,204531,871519788
202009,臺灣,住,2,50(含)-55歲,176189,824707482
202009,臺灣,住,2,55(含)-60歲,123765,610410841
202009,臺灣,住,2,60(含)-65歲,74015,376457217
202009,臺灣,住,2,65(含)-70歲,40181,194567695
202009,臺灣,住,2,70(含)-75歲,14135,68487663
202009,臺灣,住,2,75(含)-80歲,4120,20223528
202009,臺灣,住,2,80(含)歲以上,2739,12557643
202009,臺灣,行,2,未滿20歲,52074,24512507
202009,臺灣,行,2,20(含)-25歲,487937,257022029
202009,臺灣,行,2,25(含)-30歲,862325,543843873
202009,臺灣,行,2,30(含)-35歲,889069,609174999
202009,臺灣,行,2,35(含)-40歲,990288,737633291
202009,臺灣,行,2,40(含)-45歲,974159,776948890
202009,臺灣,行,2,45(含)-50歲,814095,689918821
202009,臺灣,行,2,50(含)-55歲,685832,604778765
202009,臺灣,行,2,55(含)-60歲,474293,417792733
202009,臺灣,行,2,60(含)-65歲,274673,241049329
